,age,company,desc,jcid,jkid,job_no,loc,query_date,query_time,title
1505,30+ days ago,Las Vegas Sands Corp.,Must have at least 4 years ETL experience using SQL Server SSIS 2008r2-2014. Should have administrative experience with SQL Server 2008-2012....,2c89ed4782c151fb,0882394188ea9dd0,8,"Las Vegas, NV",2018-10-29,20:51:25,Data Engineer
1506,30+ days ago,Las Vegas Sands Corp.,"7+ years developing solutions using Microsoft technologies and frameworks, e.g., SQL Server, ASP.NET MVC, WCF, Entity Framework and ASP.NET Web API....",2c89ed4782c151fb,c6919527d870a848,9,"Las Vegas, NV",2018-10-29,20:51:25,Architect - IT Software
1507,10 days ago,Lennar,"Must have extensive experience with SQL Server Integration Services. Responsible for implementation of web, JavaScript, and service applications using the .Net...",b667a6b0a792daf3,4d65a7e6b79e049e,1,"Miami, FL",2018-10-29,20:51:26,Software Engineer (MS Stack)
1508,26 days ago,Lennar,"Ability to query data using SQL. Experience in JIRA, Visio, MS Office Tools and SQL. Lennar Corporation is looking for a Jr Systems Analyst....",b667a6b0a792daf3,04196eb0d39caa54,2,"Sunrise, FL",2018-10-29,20:51:26,Jr Systems Analyst
1509,28 days ago,Lennar,"Knowledge working in ETL and ELT tools like Datastage, ODI, Informatica to integrate and source data from to / to Hyperion Planning application is mandatory....",b667a6b0a792daf3,3b51c20f34c34b22,3,"Miami, FL",2018-10-29,20:51:26,Hyperion EPM Architect
1510,30+ days ago,Lennar,"The ability to use MS Excel, MS Access and/or SQL to access, combine and analyze multiple data sources preferred (strong comfort level with formatting, formulas...",b667a6b0a792daf3,0f6d5c5b481e0d85,4,"Miami, FL",2018-10-29,20:51:26,Salesforce Developer
1511,3 days ago,Hilton Corporate,"Work Locations : Hilton - Shared Services - Dallas 15305 N Dallas Parkway Suite 600 Addison 75001 Our Sales support team coordinates the administrative,...",f1d77d566fda4cc2,61889910a0942bdd,1,"Addison, TX",2018-10-29,20:51:27,"Analyst, Sales Support"
1512,5 days ago,Hilton Corporate,"Work Locations : Hilton HHonors - McLean 7930 Jones Branch Drive McLean 22102 Our Customer Engagement, Loyalty, and Partnerships Team increases Hilton...",f1d77d566fda4cc2,cf66d904c95d67f3,2,"McLean, VA",2018-10-29,20:51:27,"Director, Cobrand Customer Lifecycle"
1513,6 days ago,Hilton Corporate,"Five (5) years' experience analyzing large data sets with SQL, R, SAS, or other statistical package. Hilton - Shared Services - McLean....",f1d77d566fda4cc2,59eeeb2e6a2db944,3,"McLean, VA",2018-10-29,20:51:27,"Senior Manager, Marketing Analytics"
1514,12 days ago,Hilton Corporate,Work Locations : Hilton - Systems Solutions - Memphis 755 Crossover Lane Memphis 38117 From smartphone capabilities like Digital Key to connected rooms that...,f1d77d566fda4cc2,5b0f8aa6636ec047,4,"Memphis, TN",2018-10-29,20:51:27,Associate Network Engineer
1515,17 days ago,Hilton Corporate,"Knowledge of a scripting language like R, Python, or SAS. Analysis will rely heavily on skills with Tableau, Excel, SQL and Alteryx....",f1d77d566fda4cc2,46a885d3c2ae11dc,5,"McLean, VA",2018-10-29,20:51:27,"Senior Analyst, Brand Analytics"
1516,27 days ago,Hilton Corporate,"SQL, R, Python, Spark/Scala, Java, C/C++. Experience in ETL management, SQL/NoSQL platforms, Apache products (NiFi, KafKa) and data warehousing technologies...",f1d77d566fda4cc2,e43c17cfe826c4b1,6,"Addison, TX",2018-10-29,20:51:27,"Manager, Data Scientist, Personalization"
1517,27 days ago,Hilton Corporate,"R, Python, Spark/Scala, Java, C/C++ and SQL. Hilton - Shared Services - McLean....",f1d77d566fda4cc2,95c311492ea1f2eb,7,"McLean, VA",2018-10-29,20:51:27,"Manager, Analytics Modeler"
1518,26 days ago,Hilton Corporate,Five (5) years of Development experience using J2EE/Groovy Shell and DB SQL in Linux and Windows platforms. Hilton - Systems Solutions - Memphis....,f1d77d566fda4cc2,3c4718720c691754,8,"Memphis, TN",2018-10-29,20:51:27,Senior Software Development Engineer Tester (SDET)
1519,27 days ago,Hilton Corporate,"Experience with Python, Spark/Scala, Java, C/C++ and SQL, Unix Programming. Experience in ETL management, SQL/NoSQL platforms, Apache product (NiFi, KafKa) and...",f1d77d566fda4cc2,db6874d5b5e7d3fb,9,"McLean, VA",2018-10-29,20:51:27,"Manager, Data Engineer and Architect"
1520,4 days ago,Dominion Energy,"Basic knowledge of SQL and Cyber Security is preferred. Dominion Energy is one of the nation's largest producers and transporters of energy, with a portfolio of...",6a3ba7521cbe6c9d,c63d191b3725818b,1,"Surry, VA 23883",2018-10-29,20:51:28,Intern - Computer Engineering/Computer Science (Surry Power...
1521,14 days ago,Dominion Energy,"Programming skills for automation of system studies preferred (e.g., Python, .NET, C#, etc.). Dominion Energy is one of the nation's largest producers and...",6a3ba7521cbe6c9d,c9023c14720d5fc9,2,"Richmond, VA 23220 (The Fan area)",2018-10-29,20:51:28,Engineer III - Electric Transmission System Protection Engin...
1522,30+ days ago,Dominion Energy,"Dominion Energy is one of the nation's largest producers and transporters of energy, with a portfolio of approximately 25,700 megawatts of generation, 14,400...",6a3ba7521cbe6c9d,727f1ba7b99cb2ee,3,"Richmond, VA 23219 (City Center area)",2018-10-29,20:51:28,"Intern - Data Analytics (Richmond, VA)"
1523,30+ days ago,Dominion Energy,Experience/knowledge of Alteryx or other ETL tools is preferred; Work closely with other tax technology team members and the functional tax groups to design and...,6a3ba7521cbe6c9d,8544b078e7cdab83,4,"Richmond, VA 23219 (City Center area)",2018-10-29,20:51:28,Senior Tax Technologies Analyst
1524,30+ days ago,Dominion Energy,"3 years preferred experience with C#, ASP.Net, Web API, JQuery, SQL Queries. Integrate data storage solutions (Oracle and SQL databases) while ensuring best...",6a3ba7521cbe6c9d,c1260b333e6a215d,5,"Richmond, VA 23219 (City Center area)",2018-10-29,20:51:28,Systems Analyst - .NET
1525,30+ days ago,Dominion Energy,"Skilled in the application of various SQL Engines to include, but not limited to, Oracle SQL, IBM Big SQL, Apache Drill, etc....",6a3ba7521cbe6c9d,e1a860e88f275d57,6,"Richmond, VA 23219 (City Center area)",2018-10-29,20:51:28,Programmer Analyst Specialist
1526,30+ days ago,Dominion Energy,"Weblogic, Hibernate/JPA, Jenkins, Spring, SQL, Toad, SQL Developer, Visio, and CyberArk strongly preferred....",6a3ba7521cbe6c9d,ce9a35c921d75e54,7,"Richmond, VA 23219 (City Center area)",2018-10-29,20:51:28,Systems Analyst - JAVA
1527,30+ days ago,Dominion Energy,"Basic knowledge of SQL is preferred. Dominion Energy is one of the nation's largest producers and transporters of energy, with a portfolio of approximately 25...",6a3ba7521cbe6c9d,4199e461809db92c,8,"Bridgeport, WV 26330",2018-10-29,20:51:28,"Intern - Programmer/Computer Science (Bridgeport, WV)"
1528,7 days ago,United Fire Group,"Skills with Excel, Power Point, SQL. UFG offers you an award-winning workplace and a trustworthy, financially stable company....",34252aab339438bd,bacfcad86cd16939,1,"Cedar Rapids, IA",2018-10-29,20:51:29,Actuarial Analyst
1529,30+ days ago,United Fire Group,"Demonstrated experience with data query programming in SQL, DML, DQL, and/or others. Demonstrated experience with reporting frameworks including IBM Cognos and...",34252aab339438bd,1f5a9df154cd52d5,2,"Cedar Rapids, IA",2018-10-29,20:51:29,Systems Analyst - Data Reporting
1530,30+ days ago,United Fire Group,"Knowledge of statistics and experience using statistical packages for analyzing datasets (SAS, R, Python, etc.)....",34252aab339438bd,4fd540611e0b939f,3,"Cedar Rapids, IA",2018-10-29,20:51:29,Data Analyst
1531,30+ days ago,United Fire Group,5+ years programming experience with any ETL tool (e.g. 5+ years of strong experience with SQL and be able to write efficient code....,34252aab339438bd,aacb19dd1c9dbbbc,4,"Cedar Rapids, IA",2018-10-29,20:51:29,Sr. Data Engineer
1532,6 days ago,"J.C. Penney Corporation, Inc.","Experienced end user of SQL query tools. JCPenney, one of the nation’s largest apparel and home retailers, combines an expansive footprint of nearly 870 stores...",d79a2942bc005302,b61e9ce458e903fb,1,"Salt Lake City, UT",2018-10-29,20:51:30,Staff Accountant
1533,6 days ago,"J.C. Penney Corporation, Inc.",Experienced end user SQL query tools (e.g. Operations Accounting Staff....,d79a2942bc005302,42ff13b299799f61,2,"Salt Lake City, UT",2018-10-29,20:51:30,Operations Accounting Staff
1534,11 days ago,"J.C. Penney Corporation, Inc.","Experienced end user of SQL query tools (e.g. JCPenney, one of the nation's largest apparel and home furnishings retailers, combines an expansive footprint of...",d79a2942bc005302,63de6da3b4ce5493,3,"Salt Lake City, UT",2018-10-29,20:51:30,Staff Accountant (SME)
1535,11 days ago,"J.C. Penney Corporation, Inc.","Experience with Cisco, Calabrio, and SQL preffered. Workforce Supervisor- Network Operations Center (NOC)....",d79a2942bc005302,fbf301ab58ec8ad4,4,"Columbus, OH",2018-10-29,20:51:30,NOC Workforce Supervisor
1536,10 days ago,"J.C. Penney Corporation, Inc.","SQL Server experience using include schema design, stored procedures, and ad-hoc queries. Software Engineer – Stores POS Delivery....",d79a2942bc005302,5f72c8c121a9a6b4,5,"Plano, TX",2018-10-29,20:51:30,Software Engineer – Stores POS Delivery
1537,17 days ago,"J.C. Penney Corporation, Inc.","1-3 years of experience in SQL, statistical analysis, relational databases. Strong working knowledge of SQL, Microsoft Office, reporting tools (Tableau, Oracle,...",d79a2942bc005302,2e8c7aa4d33f9563,6,"Plano, TX",2018-10-29,20:51:30,"Asset Protection Senior Specialist, Shrink Reduction"
1538,26 days ago,"J.C. Penney Corporation, Inc.","Provide guidance on effective delivery of Marketing solutions from an application architecture perspective including operational ETL, and analytical systems....",d79a2942bc005302,dde6b308de081543,7,"Plano, TX",2018-10-29,20:51:30,Lead Engineer - Marketing Systems
1539,30+ days ago,"J.C. Penney Corporation, Inc.","At JCPenney, we share a passion for serving customers, supporting our communities and being the best retailer for all families. As a company founded on the...",d79a2942bc005302,0fd55c393f1bc7c5,8,"Plano, TX",2018-10-29,20:51:30,Software Engineer - Production Support
1540,30+ days ago,"J.C. Penney Corporation, Inc.","Strongly prefer a background with programming classes such as SQL, R, Java, Python, C/C++. Sr....",d79a2942bc005302,a57b14d34d55bd83,9,"Plano, TX",2018-10-29,20:51:30,Digital Sr. Specialist- Operational Analytics
1541,30+ days ago,"J.C. Penney Corporation, Inc.",Fluent in SQL and MS Access preferred. Pricing Sr Analyst - Compliance....,d79a2942bc005302,c7eb28ae05abf18d,10,"Plano, TX",2018-10-29,20:51:30,"Pricing Sr Analyst, Compliance"
1542,6 days ago,"J.C. Penney Corporation, Inc.","Experienced end user of SQL query tools. JCPenney, one of the nation’s largest apparel and home retailers, combines an expansive footprint of nearly 870 stores...",d79a2942bc005302,b61e9ce458e903fb,1,"Salt Lake City, UT",2018-10-29,20:51:31,Staff Accountant
1543,6 days ago,"J.C. Penney Corporation, Inc.",Experienced end user SQL query tools (e.g. Operations Accounting Staff....,d79a2942bc005302,42ff13b299799f61,2,"Salt Lake City, UT",2018-10-29,20:51:31,Operations Accounting Staff
1544,11 days ago,"J.C. Penney Corporation, Inc.","Experienced end user of SQL query tools (e.g. JCPenney, one of the nation's largest apparel and home furnishings retailers, combines an expansive footprint of...",d79a2942bc005302,63de6da3b4ce5493,3,"Salt Lake City, UT",2018-10-29,20:51:31,Staff Accountant (SME)
1545,11 days ago,"J.C. Penney Corporation, Inc.","Experience with Cisco, Calabrio, and SQL preffered. Workforce Supervisor- Network Operations Center (NOC)....",d79a2942bc005302,fbf301ab58ec8ad4,4,"Columbus, OH",2018-10-29,20:51:31,NOC Workforce Supervisor
1546,10 days ago,"J.C. Penney Corporation, Inc.","SQL Server experience using include schema design, stored procedures, and ad-hoc queries. Software Engineer – Stores POS Delivery....",d79a2942bc005302,5f72c8c121a9a6b4,5,"Plano, TX",2018-10-29,20:51:31,Software Engineer – Stores POS Delivery
1547,17 days ago,"J.C. Penney Corporation, Inc.","1-3 years of experience in SQL, statistical analysis, relational databases. Strong working knowledge of SQL, Microsoft Office, reporting tools (Tableau, Oracle,...",d79a2942bc005302,2e8c7aa4d33f9563,6,"Plano, TX",2018-10-29,20:51:31,"Asset Protection Senior Specialist, Shrink Reduction"
1548,26 days ago,"J.C. Penney Corporation, Inc.","Provide guidance on effective delivery of Marketing solutions from an application architecture perspective including operational ETL, and analytical systems....",d79a2942bc005302,dde6b308de081543,7,"Plano, TX",2018-10-29,20:51:31,Lead Engineer - Marketing Systems
1549,30+ days ago,"J.C. Penney Corporation, Inc.","At JCPenney, we share a passion for serving customers, supporting our communities and being the best retailer for all families. As a company founded on the...",d79a2942bc005302,0fd55c393f1bc7c5,8,"Plano, TX",2018-10-29,20:51:31,Software Engineer - Production Support
1550,30+ days ago,"J.C. Penney Corporation, Inc.","Strongly prefer a background with programming classes such as SQL, R, Java, Python, C/C++. Sr....",d79a2942bc005302,a57b14d34d55bd83,9,"Plano, TX",2018-10-29,20:51:31,Digital Sr. Specialist- Operational Analytics
1551,30+ days ago,"J.C. Penney Corporation, Inc.",Fluent in SQL and MS Access preferred. Pricing Sr Analyst - Compliance....,d79a2942bc005302,c7eb28ae05abf18d,10,"Plano, TX",2018-10-29,20:51:31,"Pricing Sr Analyst, Compliance"
1552,Just posted,BlackRock,"Creates reports, charts, graphs, and dashboards using SQL Server Reporting Services, Crystal Reports, SQL, etc. for internal and external use....",2525164414ed9ff4,bd53a205da016998,1,"Denver, CO 80206 (Central East Denver area)",2018-10-29,20:51:32,"BlackRock Business Intelligence Analyst, Associate"
1553,4 days ago,BlackRock,Skilled in writing SQL queries for data extraction and analysis but not essential. BlackRock helps investors build better financial futures....,2525164414ed9ff4,53dae20f45ce44d2,2,"San Francisco, CA 94105 (Financial District area)",2018-10-29,20:51:32,Technology Operations Support Engineer
1554,4 days ago,BlackRock,"Strong understanding of the use of computer technology in financial and economic research, with strong statistical package programming skills (e.g., Matlab, R,...",2525164414ed9ff4,10dea2c42ecf3c66,3,"New York, NY 10055 (Midtown area)",2018-10-29,20:51:32,"BlackRock Investment Institute, Portfolio Research, Vice Pre..."
1555,4 days ago,BlackRock,"Strong back-end experience using Java, Python or JavaScript, and associated web containers. BlackRock helps investors build better financial futures....",2525164414ed9ff4,0af670fabf46d399,4,"New York, NY 10055 (Midtown area)",2018-10-29,20:51:32,Full Stack Web Developer
1556,4 days ago,BlackRock,"Understand essentials of cryptography, operating systems, network security, application security such as understanding of gcc, Java, Perl and Python....",2525164414ed9ff4,0b598670bce37e31,5,"New York, NY 10055 (Midtown area)",2018-10-29,20:51:32,Vice President- Application Security
1557,4 days ago,BlackRock,2+ years of experience of SQL (OLTP) or No-SQL databases. BlackRock helps investors build better financial futures....,2525164414ed9ff4,2d1530f9c8c424fe,6,"Seattle, WA 98101 (Downtown area)",2018-10-29,20:51:32,"Java Web Developer - Digital Wealth, Associate"
1558,4 days ago,BlackRock,"Strong back-end experience using Java, Python or JavaScript, and associated web containers. BlackRock helps investors build better financial futures....",2525164414ed9ff4,5bba9526d2c21887,7,"New York, NY 10055 (Midtown area)",2018-10-29,20:51:32,Full Stack Web Engineer (Angular 2 / TypeScript / HTML / CSS...
1559,4 days ago,BlackRock,"Hands on experience working with databases like MS SQL, SYBASE, and Cassandra. BlackRock helps investors build better financial futures....",2525164414ed9ff4,e3b7814f88f658ad,8,"San Francisco, CA 94105 (Financial District area)",2018-10-29,20:51:32,Java Software Engineer - Solutions and Frameworks
